,id,name,status,formed_in,genre,theme,active,ended_in,country
309,1147,Bonesaw of the Brains,Active,2004.0,Death Metal,Horror,2004-2022,2022,Czech Republic
310,1148,Bonestorm,Active,2006.0,Death Metal,Humanity,2006-2022,2022,Colombia
311,1155,Born Undead,Active,2013.0,Death Metal,Gore,2013-2022,2022,International
312,1156,Bottlekopf,Active,2010.0,Death Metal,Alcohol,2010-2022,2022,Poland
313,1158,Bound by Blasphemy,Active,2005.0,Death Metal,Misanthropy,2005-2022,2022,United States
314,1163,Bowel Rupture,Split-up,2004.0,Death Metal,Gore,2004-2006,2006,Netherlands
315,1164,Bowtome,Active,1998.0,Death Metal,Horror,1998-2022,2022,Germany
316,1168,Brain Dead Orgy,Active,2012.0,Death Metal,Zombies,2012-2022,2022,United Kingdom
317,1170,Brain Sodomy,Split-up,2005.0,Death Metal,Gore,2005-2006,2006,Lebanon
318,1171,Braincancer,Active,2011.0,Death Metal,Death,2011-2022,2022,Brazil
319,1190,Brewed & Canned,Active,1998.0,Death Metal,Gore,1998-2022,2022,Austria
320,1193,Broken,Active,2004.0,Death Metal,Human Feelings,2004-2022,2022,Colombia
321,1197,Broken Gravestones,Active,2008.0,Death Metal,Zombies,2008-2022,2022,Spain
322,1199,Broken Hymen,Split-up,2012.0,Death Metal,Death,2012-2013,2013,Nepal
323,1204,Brood of Hatred,Active,2010.0,Death Metal,Unconventional writing,2010-2022,2022,Tunisia
324,1209,Brutal Butchery,Active,2003.0,Death Metal,Gore,2003-2022,2022,Brazil
325,1211,Brutal Death Fuck,Active,2009.0,Death Metal,Violence,2009-2022,2022,United States
326,1215,Brutal Epidemic,Active,2009.0,Death Metal,Death,2009-2022,2022,United States
327,1218,Brutal Freack,Active,2009.0,Death Metal,Politics,2009-2022,2022,Spain
328,1226,Brutal Rebirth,Active,2007.0,Death Metal,Death,2007-2022,2022,France
329,1228,Brutal Sacrifice,Active,2001.0,Death Metal,Christianity,2001-2022,2022,Brazil
330,1232,Brutal Unrest,Active,2002.0,Death Metal,War,2002-2022,2022,Germany
331,1235,Brutalized,Split-up,1993.0,Death Metal,Anti-religion,1993-1998,1998,Turkey
332,1236,Brutally Deceased,Active,2007.0,Death Metal,Perversion,2007-2022,2022,Czech Republic
333,1237,Brutally Mutilated,Active,2004.0,Death Metal,Society,2004-2022,2022,Poland
334,1238,Brute,Active,1998.0,Death Metal,Corruption,1998-2022,2022,Slovakia
335,1240,Bubbles,Split-up,2006.0,Death Metal,Weed,2006-2009,2009,United States
336,1253,Burial,Split-up,1990.0,Death Metal,Satanism,1990-1994,1994,Spain
337,1256,Burial,Active,1995.0,Death Metal,Gore,1995-2022,2022,United States
338,1257,Burial Chamber,Active,2007.0,Death Metal,Death,2007-2022,2022,Australia
339,1258,Burial Ground,Split-up,1991.0,Death Metal,Death,1991-1994,1994,Spain
340,1261,Burial Ritual,Active,2005.0,Death Metal,Death,2005-2022,2022,United States
341,1265,Burial Within,Split-up,2004.0,Death Metal,Social/Political Issues,2004-2010,2010,United States
342,1266,Buried,Active,2013.0,Death Metal,Death,2013-2022,2022,Chile
343,1267,Buried,Active,2011.0,Death Metal,Death,2011-2022,2022,Costa Rica
344,1268,Buried,Split-up,2011.0,Death Metal,Death,2011-2012,2012,Netherlands
345,1276,Burning Angel,Active,1998.0,Death Metal,Satanism,1998-2022,2022,United States
346,1278,Burning Darkness,Unknown,2003.0,Death Metal,Horror and occult tales,2003-2013,2013,Netherlands
347,1280,Burning Flesh,Active,2005.0,Death Metal,Human mind,2005-2022,2022,International
348,1281,Burning Grave,Active,1994.0,Death Metal,Social-Politics,1994-2022,2022,Indonesia
349,1287,Burstfire,Split-up,2008.0,Death Metal,Death,2008-2012,2012,Canada
350,1288,Butamacho,Active,2009.0,Death Metal,Chilean Mythology,2009-2022,2022,Chile
351,1290,Butchered,Active,2010.0,Death Metal,Death,2010-2022,2022,United States
352,1305,Cabaret Aberrante,Active,2009.0,Death Metal,Death,2009-2022,2022,Spain
353,1307,Cacodaemon,Split-up,1996.0,Death Metal,Occultism,1996-2007,2007,Finland
354,1308,Cadalso,Active,2005.0,Death Metal,Life,2005-2022,2022,Spain
355,1312,Cadaver Incubador,Active,1994.0,Death Metal,Gore,1994-2022,2022,Peru
356,1316,Cadaveric,Active,1991.0,Death Metal,Mass Murder,1991-2022,2022,Chile
357,1319,Cadaveric Fumes,Active,2011.0,Death Metal,Death,2011-2022,2022,France
358,1320,Cadaveric Incest,Active,2006.0,Death Metal,Death,2006-2022,2022,Finland
359,1321,Cadaveric Mass,Split-up,1992.0,Death Metal,Cannibalism,1992-1994,1994,United States
360,1325,Cadaverize,On hold,2009.0,Death Metal,Death,2009-2013,2013,Sweden
361,1335,Cadavrul,Active,2005.0,Death Metal,Gore,2005-2022,2022,Romania
362,1337,Caedere,Active,1998.0,Death Metal,Humanity,1998-2022,2022,Netherlands
363,1342,Calcined,Active,2008.0,Death Metal,Death,2008-2022,2022,Switzerland
364,1343,Caliber 666,Split-up,2005.0,Death Metal,War,2005-2012,2012,Sweden
365,1345,Caligvla,Active,2004.0,Death Metal,War,2004-2022,2022,United States
366,1346,Call from Subconscious,Split-up,1993.0,Death Metal,Despair,1993-1997,1997,Germany
367,1348,Calm Hatchery,Active,2002.0,Death Metal,War,2002-2022,2022,Poland
368,1351,Calvario,Active,2003.0,Death Metal,Dark ideological concepts,2003-2022,2022,Colombia
369,1353,Cammo Shorts,Active,2010.0,Death Metal,Drugs,2010-2022,2022,United States
370,1354,Can Abyss,Active,1994.0,Death Metal,Hallucinations,1994-2022,2022,Netherlands
371,1358,Cancerfaust,Active,2013.0,Death Metal,Death,2013-2022,2022,Poland
372,1360,Canchroid,Active,2008.0,Death Metal,Anti-Religion,2008-2022,2022,Portugal
373,1363,Canilive,Active,2006.0,Death Metal,Mankind manipulation,2006-2022,2022,Brazil
374,1364,Cannabis Corpse,Active,2006.0,Death Metal,Cannabis,2006-2022,2022,United States
375,1366,Cannibal Autopsy,Split-up,1994.0,Death Metal,Gore,1994-1996,1996,Argentina
376,1367,Cannibal Corpse,Active,1988.0,Death Metal,Gore,1988-2022,2022,United States
377,1374,Capillaries,Active,2005.0,Death Metal,War,2005-2022,2022,Israel
378,1380,Carcase Inc.,Split-up,2002.0,Death Metal,Misanthropy,2002-2005,2005,Finland
379,1381,Carcava,Active,2003.0,Death Metal,Invocations,2003-2022,2022,Peru
380,1388,Carcinoma,Split-up,1994.0,Death Metal,Murder,1994-1996,1996,Brazil
381,1390,Carcinomic,Active,2006.0,Death Metal,Biology,2006-2022,2022,United States
382,1391,Carcinosi,Active,1996.0,Death Metal,Apocalypse,1996-2022,2022,Brazil
383,1392,Cardiac Arrest,Active,1997.0,Death Metal,Horror worship,1997-2022,2022,United States
384,1401,Carnage,Split-up,1988.0,Death Metal,Death,1988-1990,1990,Sweden
385,1403,Carnage,Active,2003.0,Death Metal,Philosophy,2003-2022,2022,Venezuela
386,1405,Carnage Hell,Active,2005.0,Death Metal,War,2005-2022,2022,Brazil
387,1409,Carnal Creation,On hold,2005.0,Death Metal,Death,2005-2022,2022,Finland
388,1411,Carnal Decay,Split-up,1991.0,Death Metal,Gore,1991-1996,1996,Russia
389,1415,Carnal Leftovers,Active,2000.0,Death Metal,Gore/Comedy,2000-2022,2022,Netherlands
390,1416,Carnal Necrosis,Active,2013.0,Death Metal,Death,2013-2022,2022,United States
391,1418,Carnal Redemption,Active,2000.0,Death Metal,Personal emotions,2000-2022,2022,Greece
392,1419,Carnal Tomb,Active,2014.0,Death Metal,Death,2014-2022,2022,Germany
393,1420,Carnalist,Active,2007.0,Death Metal,Death,2007-2022,2022,Sweden
394,1429,Carnifex,Split-up,1993.0,Death Metal,Death,1993-2010,2010,Germany
395,1433,Carnifliate,Active,2013.0,Death Metal,Gore,2013-2022,2022,Slovenia
396,1435,Carnivoracity,Active,2012.0,Death Metal,Death,2012-2022,2022,Canada
397,1437,Carnivored,Active,2006.0,Death Metal,Social-Politics,2006-2022,2022,Indonesia
398,1442,Carpathian Funeral,Active,2009.0,Death Metal,Satan,2009-2022,2022,United States
399,1444,Carrasco,Active,2009.0,Death Metal,Anti-religion,2009-2022,2022,Brazil
400,1450,Cartilage,Split-up,1991.0,Death Metal,Sorrow,1991-1992,1992,Finland
401,1452,Cartilage,Active,2014.0,Death Metal,Gore,2014-2022,2022,United States
402,1453,Carvakas,Active,2010.0,Death Metal,Philosophy,2010-2022,2022,Chile
403,1458,Casket,Active,2011.0,Death Metal,Horror,2011-2022,2022,United States
404,1460,Casket Grinder,Active,2010.0,Death Metal,Death,2010-2022,2022,Colombia
405,1464,Cast in Fire,Active,2005.0,Death Metal,Politics,2005-2022,2022,United States
406,1465,Cast into Finality,Split-up,2009.0,Death Metal,Anti-Religion,2009-2011,2011,United States
407,1470,Castrator,Active,2013.0,Death Metal,Feminism,2013-2022,2022,United States
408,1472,Catacomb,Split-up,1990.0,Death Metal,H.P. Lovecraft,1990-2003,2003,France
409,1475,Catafalc,Active,1999.0,Death Metal,Gore,1999-2022,2022,Estonia
410,1485,Catarsis,Active,2002.0,Death Metal,Death,2002-2022,2022,Colombia
411,1487,Catastrophe,Active,2005.0,Death Metal,Gore,2005-2022,2022,Turkey
412,1497,Catharsis,On hold,2010.0,Death Metal,Religion,2010-2013,2013,Indonesia
413,1499,Cathexia,Active,2007.0,Death Metal,Suffering,2007-2022,2022,Spain
414,1504,Causing Chaos,Active,2005.0,Death Metal,Death,2005-2022,2022,Sweden
415,1505,Caustic,Active,1992.0,Death Metal,Gore,1992-2022,2022,Spain
416,1510,Cauterized,Active,2014.0,Death Metal,Death,2014-2022,2022,United States
417,1514,Caçador de Almas,Active,2010.0,Death Metal,Anti-Christianity,2010-2022,2022,Brazil
418,1516,Celebrate Hate,Active,1999.0,Death Metal,The bright sides of life and death,1999-2022,2022,Germany
419,1519,Celestial Blades,Active,2008.0,Death Metal,Mythology,2008-2022,2022,Finland
420,1526,Cemetery Filth,Active,2014.0,Death Metal,Horror,2014-2022,2022,United States
421,1527,Cemetery Urn,Active,2006.0,Death Metal,Murder,2006-2022,2022,Australia
422,1528,Cemetery Whore,Active,2015.0,Death Metal,Occult,2015-2022,2022,Poland
423,1541,Centimani,Active,2006.0,Death Metal,War,2006-2022,2022,United States
424,1544,Centurion,Active,1998.0,Death Metal,Anti-religion,1998-2022,2022,Poland
425,1547,Cephalophile,Active,2004.0,Death Metal,Fighting,2004-2022,2022,United States
426,1549,Cerberus,Active,1993.0,Death Metal,Annihilation,1993-2022,2022,Chile
427,1554,Cerebral Cannibal,Active,2010.0,Death Metal,Death,2010-2022,2022,Brazil
428,1577,Cesspool of Corruption,Active,2012.0,Death Metal,Society,2012-2022,2022,United States
429,1579,Chainsaw,Active,2008.0,Death Metal,Gore,2008-2022,2022,Mexico
430,1581,Chainsaw Carnage,Split-up,2007.0,Death Metal,War,2007-2013,2013,United States
431,1585,Chamber of Torture,Active,2010.0,Death Metal,Torture,2010-2022,2022,Russia
432,1586,Chancro Duro,Active,1991.0,Death Metal,Gore,1991-2022,2022,Ecuador
433,1587,Chaos Cycle,Active,2004.0,Death Metal,Gore,2004-2022,2022,Philippines
434,1589,Chaos Inc,Active,2008.0,Death Metal,Human issues,2008-2022,2022,Brazil
435,1590,Chaos Inception,Active,2008.0,Death Metal,Gore,2008-2022,2022,United States
436,1592,Chaos Regal,Active,2000.0,Death Metal,Blasphemy,2000-2022,2022,Singapore
437,1602,Chaotic Aeon,On hold,2006.0,Death Metal,Lovecraft,2006-2012,2012,China
438,1603,Chapel of Disease,Active,2008.0,Death Metal,Ancient horror literature,2008-2022,2022,Germany
439,1604,Chapel of Ruin,Active,2010.0,Death Metal,Warhammer,2010-2022,2022,United States
440,1606,Charnier,Active,2000.0,Death Metal,Death,2000-2022,2022,France
441,1611,Chemotherapy,Split-up,2005.0,Death Metal,Death,2005-2010,2010,Slovakia
442,1612,Chezed,Active,2001.0,Death Metal,Apocalyptic Landscapes and the Grotesque Abominations of the Human Kind,2001-2022,2022,Mexico
443,1617,Christ Skinner,Active,2004.0,Death Metal,Anti-Christian,2004-2022,2022,Canada
444,1620,Christcrusher,Active,2000.0,Death Metal,Satanism,2000-2022,2022,United States
445,1622,Chrochtátor,Active,2006.0,Death Metal,Death,2006-2022,2022,Czech Republic
446,1626,Chronic Infect,Active,2006.0,Death Metal,Splatter (early),2006-2022,2022,Brazil
447,1629,Chronzon,Active,1996.0,Death Metal,Death,1996-2022,2022,United States
448,1632,Chthe'ilist,Active,2010.0,Death Metal,Horror,2010-2022,2022,Canada
449,1633,Chthonian Nemeton,Split-up,1992.0,Death Metal,The Ancient Ones,1992-2001,2001,Italy
450,1635,Chullpa,Active,2003.0,Death Metal,Culture,2003-2022,2022,Bolivia
451,1636,Chunk Bucket,Active,2001.0,Death Metal,Necrophilia,2001-2022,2022,United States
452,1638,Church of Disgust,Active,2010.0,Death Metal,Horror,2010-2022,2022,United States
453,1639,Church of Satan,Split-up,1994.0,Death Metal,Satanism,1994-1995,1995,United Kingdom
454,1640,Church of the Dead,Active,2012.0,Death Metal,Occultism,2012-2022,2022,Finland
455,1643,Cháskels,Active,2012.0,Death Metal,Archaeology,2012-2022,2022,Chile
456,1646,Cicatrizes do Ódio,Active,2012.0,Death Metal,Political and Social Issues,2012-2022,2022,Brazil
457,1650,Cinis,Active,2003.0,Death Metal,Failures of Humanity,2003-2022,2022,Poland
458,1654,Cirrhosis,Active,1988.0,Death Metal,Sex & Alcohol,1988-2022,2022,Brazil
459,1659,Clawhammer Abortion,Active,2011.0,Death Metal,Medical Atrocities,2011-2022,2022,United States
460,1660,Claws,Active,2008.0,Death Metal,Black Magic,2008-2022,2022,Finland
461,1664,Clinicamente Morti,Active,2005.0,Death Metal,Hate,2005-2022,2022,Italy
462,1672,Coathanger Abortion,Active,2000.0,Death Metal,Society,2000-2022,2022,United States
463,1677,CodeFour,Active,2011.0,Death Metal,Politics,2011-2022,2022,Italy
464,1678,Codex,Active,2015.0,Death Metal,Death,2015-2022,2022,Chile
465,1679,Coercion,Split-up,1992.0,Death Metal,Extreme Depression,1992-2005,2005,Sweden
466,1680,Coercition,Active,2006.0,Death Metal,Evil,2006-2022,2022,France
467,1682,Coffin Creep,Active,2014.0,Death Metal,Necrophilia,2014-2022,2022,Sweden
468,1683,Coffin Crusher,Active,2009.0,Death Metal,Politics,2009-2022,2022,United States
469,1684,Coffin Curse,Active,2012.0,Death Metal,Death,2012-2022,2022,Chile
470,1685,Coffin Fuck,Active,2004.0,Death Metal,X-Mas,2004-2022,2022,United States
471,1686,Coffin Grinder,Split-up,1999.0,Death Metal,Mutilation,1999-2001,2001,United States
472,1687,Coffin Lust,Active,2010.0,Death Metal,Mental illness,2010-2022,2022,Australia
473,1690,Coffin Texts,Active,1994.0,Death Metal,Egyptian mythology,1994-2022,2022,United States
474,1692,Coffincraft,Active,2008.0,Death Metal,Psychology,2008-2022,2022,Finland
475,1694,Coffinfeeder,Active,2012.0,Death Metal,Atheism,2012-2022,2022,Brazil
476,1698,Colcothar,Active,2001.0,Death Metal,Atrocities,2001-2022,2022,Belgium
477,1700,Cold as Blood,Split-up,2005.0,Death Metal,Death,2005-2008,2008,Portugal
478,1707,Coldwar,Split-up,1999.0,Death Metal,Anti-Christianity,1999-2016,2016,Ireland
479,1708,Coldway,Split-up,2001.0,Death Metal,Death,2001-2007,2007,Finland
480,1709,Coldworker,Split-up,2006.0,Death Metal,Death,2006-2013,2013,Sweden
481,1717,Comatose,Active,2003.0,Death Metal,Satanism,2003-2022,2022,Philippines
482,1718,Combustion,Active,2009.0,Death Metal,Death,2009-2022,2022,Germany
483,1721,Comecon,Split-up,1989.0,Death Metal,European Politics,1989-1995,1995,Sweden
484,1723,Commander,Active,1999.0,Death Metal,Death,1999-2022,2022,Germany
485,1724,Commandment,Split-up,2007.0,Death Metal,Death,2007-2010,2010,Austria
486,1725,Como Muertos,Split-up,2007.0,Death Metal,Horror Movies,2007-2012,2012,France
487,1729,Compulsion,Active,2001.0,Death Metal,Society,2001-2022,2022,Italy
488,1730,Compulsive Slaughter,Active,2002.0,Death Metal,Death,2002-2022,2022,Germany
489,1732,Compulsory Fail,Active,2009.0,Death Metal,Drugs,2009-2022,2022,Finland
490,1735,Concrete,Active,2011.0,Death Metal,Gore,2011-2022,2022,Bulgaria
491,1740,Condemned,Split-up,1993.0,Death Metal,Gore,1993-2012,2012,United Kingdom
492,1742,Condemned to Live,Active,2005.0,Death Metal,Violence,2005-2022,2022,United States
493,1746,Confined,Split-up,2001.0,Death Metal,Chaos,2001-2007,2007,Spain
494,1749,Confounded,Active,2012.0,Death Metal,Terrorism,2012-2022,2022,Brazil
495,1753,Connate Exasperation,Active,2009.0,Death Metal,Misanthropy,2010-2022,2022,Iran
496,1756,Conscious Insanity,Split-up,2005.0,Death Metal,Violence,2005-2010,2010,Germany
497,1758,Consecration,Split-up,1994.0,Death Metal,Environmental protection,1994-1996,1996,Hungary
498,1759,Considered Dead,Active,2012.0,Death Metal,Death,2012-2022,2022,Brazil
499,1761,Constant Paranoia,Active,1999.0,Death Metal,Philosophy,1999-2022,2022,Netherlands
500,1764,Consuming Fire,Active,2011.0,Death Metal,Christianity,2011-2022,2022,United States
501,1766,Consummatum,Active,2006.0,Death Metal,Death,2006-2022,2022,Argentina
502,1770,Contaminated,Active,2013.0,Death Metal,Death,2013-2022,2022,Australia
503,1779,Convent,On hold,1989.0,Death Metal,Satanism,1989-2022,2022,Poland
504,1780,Convergence from Within,Split-up,1999.0,Death Metal,Anti-Christianity,1999-2006,2006,United States
505,1785,Convulsion,Split-up,1992.0,Death Metal,Gore,1992-1994,1994,New Zealand
506,1788,Coprofagi,Active,2007.0,Death Metal,Coprophagia,2007-2022,2022,Finland
507,1790,Coprofago,Active,2005.0,Death Metal,Brutality,2005-2022,2022,Argentina
508,1792,Coprostasis,Active,2002.0,Death Metal,Gore,2002-2022,2022,Bulgaria
509,1801,Corporal,Split-up,1994.0,Death Metal,Corruption,1994-1998,1998,Argentina
510,1802,Corporal Jigsore,Active,2005.0,Death Metal,Gore (early),2005-2022,2022,Bolivia
511,1806,Corporate Death,Active,2001.0,Death Metal,Anti-Religion,2001-2022,2022,Brazil
512,1816,Corpse Fauna,Active,2010.0,Death Metal,Torture,2010-2022,2022,United Kingdom
513,1817,Corpse Feast,Active,1994.0,Death Metal,Gore,1994-2022,2022,New Zealand
514,1818,Corpse for Boiler,Split-up,2005.0,Death Metal,Gore,2005-2007,2007,Italy
515,1819,Corpse Garden,Active,2008.0,Death Metal,Death,2008-2022,2022,Costa Rica
516,1821,Corpse Grinder,Active,1987.0,Death Metal,Death,1987-2022,2022,Brazil
517,1824,Corpse Molester Cult,Active,2005.0,Death Metal,Anti-Religion,2005-2022,2022,Finland
518,1826,Corpse Ritual,Active,2009.0,Death Metal,Evil,2009-2022,2022,United States
519,1827,Corpse Vapour,Active,2008.0,Death Metal,Gore,2008-2022,2022,Canada
520,1829,Corpsegrinder,Active,1992.0,Death Metal,Mass Murder,1992-2022,2022,Germany
521,1830,Corpsegrinder,Split-up,1989.0,Death Metal,Death,1989-1995,1995,United States
522,1832,Corpses Conductor,Split-up,1991.0,Death Metal,Fear,1991-1998,1998,Brazil
523,1833,Corpsessed,Active,2007.0,Death Metal,Death,2007-2022,2022,Finland
524,1835,CorpseVomit,Split-up,1992.0,Death Metal,Sickness,1992-2002,2002,United States
525,1839,Corpsing,Active,2002.0,Death Metal,Philosophy,2002-2022,2022,United Kingdom
526,1840,Corpulent Christ,Split-up,2004.0,Death Metal,Death,2004-2006,2006,Germany
527,1841,Corpus,Split-up,1992.0,Death Metal,Death,1992-1997,1997,Canada
528,1844,Corpus Delecti,Split-up,1991.0,Death Metal,Gore,1991-1997,1997,United States
529,1848,Corrosif,Active,1995.0,Death Metal,Violence,1995-2022,2022,Switzerland
530,1852,Corrosive Carcass,Active,2004.0,Death Metal,Death,2004-2022,2022,Sweden
531,1863,Corugator,Active,1999.0,Death Metal,Evil,1999-2022,2022,Indonesia
532,1871,Crackdust,Active,2006.0,Death Metal,The Undead,2006-2022,2022,Botswana
533,1872,Cranial Implosion,Active,2005.0,Death Metal,Gore,2005-2022,2022,Chile
534,1880,Craving Gore,On hold,2003.0,Death Metal,Horror,2003-2022,2022,United States
535,1882,Crawl,Active,2014.0,Death Metal,Death,2014-2022,2022,Sweden
536,1890,Created to Kill,Active,2004.0,Death Metal,Death,2004-2022,2022,United States
537,1894,Credence,Active,2000.0,Death Metal,Existence,2000-2022,2022,Colombia
538,1895,Creep Colony,Split-up,2004.0,Death Metal,Gore,2004-2009,2009,Canada
539,1897,Creeping Flesh,Active,2013.0,Death Metal,War,2013-2022,2022,Sweden
540,1908,Cremation,Split-up,1993.0,Death Metal,Insanity,1993-2003,2003,Netherlands
541,1910,Cremation,Active,1992.0,Death Metal,Violence,1992-2022,2022,Switzerland
542,1915,Crematorium,Split-up,1988.0,Death Metal,Satanism,1988-1991,1991,Italy
543,1917,Crematory,Split-up,1989.0,Death Metal,Torment,1989-1993,1993,Sweden
544,1921,Crepitus,Active,1994.0,Death Metal,Murder,1994-2022,2022,United States
545,1925,Cretinous Breed,Active,2002.0,Death Metal,Death,2002-2022,2022,United Kingdom
546,1928,Cries of Blood,Active,2010.0,Death Metal,Anti-Christianity,2010-2022,2022,Colombia
547,1929,Crikey,Active,2002.0,Death Metal,Death,2002-2022,2022,Germany
548,1933,Crimson Death,Active,2006.0,Death Metal,Death,2006-2022,2022,Germany
549,1939,Cripsis,Active,2014.0,Death Metal,Anger,2014-2022,2022,Mexico
550,1943,Criterion,Active,1992.0,Death Metal,Murder,1992-2022,2022,Norway
551,1964,Croup,Split-up,1993.0,Death Metal,Gore,1993-1996,1996,Spain
552,1968,Crown of Rage,Active,2014.0,Death Metal,Politic,2014-2022,2022,Indonesia
553,1969,Crown ov Horns,Active,2008.0,Death Metal,Death,2008-2022,2022,Malaysia
554,1971,Cruciamentum,Active,2007.0,Death Metal,Death,2007-2022,2022,United Kingdom
